id,university,campus,suburb,distance
4727,RMIT University,Brunswick,CARLTON,1.742
4728,RMIT University,Brunswick,CARLTON NORTH,1.742
4729,RMIT University,Brunswick,BRUNSWICK,1.465
4730,RMIT University,Brunswick,COBURG,3.269
4731,RMIT University,Brunswick,COBURG NORTH,4.718
4732,RMIT University,Brunswick,FAWKNER,5.633
4733,RMIT University,Brunswick,CRAIGIEBURN,19.294
4734,RMIT University,Brunswick,ROXBURGH PARK,15.193
4735,RMIT University,Brunswick,FITZROY,3.742
4736,RMIT University,Brunswick,COLLINGWOOD,3.93
4737,RMIT University,Brunswick,ABBOTSFORD,4.905
4738,RMIT University,Brunswick,CLIFTON HILL,3.512
4739,RMIT University,Brunswick,FITZROY NORTH,2.687
4740,RMIT University,Brunswick,NORTHCOTE,3.296
4741,RMIT University,Brunswick,THORNBURY,4.038
4742,RMIT University,Brunswick,PRESTON,5.255
4743,RMIT University,Brunswick,RESERVOIR,7.485
4744,RMIT University,Brunswick,THOMASTOWN,11.327
4745,RMIT University,Brunswick,LALOR,12.897
4746,RMIT University,Brunswick,EPPING,15.533
4747,RMIT University,Brunswick,ALPHINGTON,6.523
4748,RMIT University,Brunswick,FAIRFIELD,5.361
4749,RMIT University,Brunswick,IVANHOE,7.354
4750,RMIT University,Brunswick,IVANHOE EAST,8.932
4751,RMIT University,Brunswick,HEIDELBERG WEST,7.758
4752,RMIT University,Brunswick,MILL PARK,14.682
4753,RMIT University,Brunswick,BUNDOORA,12.743
4754,RMIT University,Brunswick,HEIDELBERG,9.766
4755,RMIT University,Brunswick,GREENSBOROUGH,14.803
4756,RMIT University,Brunswick,MONTMORENCY,15.721
4757,RMIT University,Brunswick,ELTHAM,17.979
4758,RMIT University,Brunswick,RESEARCH,21.026
4759,RMIT University,Brunswick,HURSTBRIDGE,25.328
4760,RMIT University,Brunswick,KEW,8.92
4761,RMIT University,Brunswick,BALWYN,11.729
4762,RMIT University,Brunswick,BULLEEN,10.71
4763,RMIT University,Brunswick,TEMPLESTOWE,14.08
4764,RMIT University,Brunswick,DONCASTER,14.538
4765,RMIT University,Brunswick,DONCASTER EAST,21.309
4766,RMIT University,Brunswick,DONVALE,62.865
4767,RMIT University,Brunswick,BURNLEY,7.504
4768,RMIT University,Brunswick,RICHMOND,6.349
4769,RMIT University,Brunswick,HAWTHORN,10.859
4770,RMIT University,Brunswick,CAMBERWELL,10.597
4771,RMIT University,Brunswick,BURWOOD,19.298
4772,RMIT University,Brunswick,CANTERBURY,11.696
4773,RMIT University,Brunswick,MONT ALBERT,14.06
4774,RMIT University,Brunswick,SURREY HILLS,13.629
4775,RMIT University,Brunswick,BOX HILL,15.081
4776,RMIT University,Brunswick,BLACKBURN,18.032
4777,RMIT University,Brunswick,FOREST HILL,19.616
4778,RMIT University,Brunswick,NUNAWADING,19.899
4779,RMIT University,Brunswick,MITCHAM,21.341
4780,RMIT University,Brunswick,VERMONT,22.024
4781,RMIT University,Brunswick,RINGWOOD,24.165
4782,RMIT University,Brunswick,CROYDON,28.555
4783,RMIT University,Brunswick,LILYDALE,34.351
4784,RMIT University,Brunswick,SOUTH YARRA,7.915
4785,RMIT University,Brunswick,TOORAK,9.447
4786,RMIT University,Brunswick,ARMADALE,11.107
4787,RMIT University,Brunswick,MALVERN,11.751
4788,RMIT University,Brunswick,MALVERN EAST,15.306
4789,RMIT University,Brunswick,GLEN IRIS,13.325
4790,RMIT University,Brunswick,ASHBURTON,14.77
4791,RMIT University,Brunswick,CHADSTONE,16.815
4792,RMIT University,Brunswick,MOUNT WAVERLEY,18.906
4793,RMIT University,Brunswick,GLEN WAVERLEY,21.779
4794,RMIT University,Brunswick,BURWOOD EAST,18.58
4795,RMIT University,Brunswick,WANTIRNA,25.283
4796,RMIT University,Brunswick,BAYSWATER,28.24
4797,RMIT University,Brunswick,BORONIA,29.682
4798,RMIT University,Brunswick,FERNTREE GULLY,32.154
4799,RMIT University,Brunswick,CAULFIELD,13.53
4800,RMIT University,Brunswick,CARNEGIE,15.774
4801,RMIT University,Brunswick,MURRUMBEENA,16.375
4802,RMIT University,Brunswick,HUGHESDALE,17.298
4803,RMIT University,Brunswick,OAKLEIGH,18.228
4804,RMIT University,Brunswick,CLAYTON,22.246
4805,RMIT University,Brunswick,MULGRAVE,16.764
4806,RMIT University,Brunswick,SPRINGVALE,27.791
4807,RMIT University,Brunswick,NOBLE PARK,29.005
4808,RMIT University,Brunswick,DANDENONG,32.907
4809,RMIT University,Brunswick,DANDENONG NORTH,30.659
4810,RMIT University,Brunswick,ROWVILLE,29.985
4811,RMIT University,Brunswick,SCORESBY,28.865
4812,RMIT University,Brunswick,PRAHRAN,9.213
4813,RMIT University,Brunswick,WINDSOR,9.863
4814,RMIT University,Brunswick,ST KILDA,10.819
4815,RMIT University,Brunswick,ELWOOD,13.166
4816,RMIT University,Brunswick,ELSTERNWICK,13.212
4817,RMIT University,Brunswick,BRIGHTON,16.012
4818,RMIT University,Brunswick,BRIGHTON EAST,15.326
4819,RMIT University,Brunswick,HAMPTON,14.359
4820,RMIT University,Brunswick,CHELTENHAM,23.115
4821,RMIT University,Brunswick,BEAUMARIS,24.768
4822,RMIT University,Brunswick,MENTONE,25.306
4823,RMIT University,Brunswick,ASPENDALE,31.044
4824,RMIT University,Brunswick,MORDIALLOC,28.543
4825,RMIT University,Brunswick,PARKDALE,26.668
4826,RMIT University,Brunswick,CHELSEA,34.175
4827,RMIT University,Brunswick,CARRUM,36.88
4828,RMIT University,Brunswick,SEAFORD,41.007
4829,RMIT University,Brunswick,FRANKSTON,43.983
4830,RMIT University,Brunswick,CARRUM DOWNS,41.016
4831,RMIT University,Brunswick,BENTLEIGH,17.65
4832,RMIT University,Brunswick,SOUTH MELBOURNE,19.132
4833,RMIT University,Brunswick,ALBERT PARK,7.673
4834,RMIT University,Brunswick,MIDDLE PARK,8.697
4835,RMIT University,Brunswick,PORT MELBOURNE,23.574
4836,RMIT University,Brunswick,LARA,55.79
4837,RMIT University,Brunswick,CORIO,62.464
4838,RMIT University,Brunswick,NORTH GEELONG,65.836
4839,RMIT University,Brunswick,BELMONT,70.249
4840,RMIT University,Brunswick,GROVEDALE,73.307
4841,RMIT University,Brunswick,GEELONG WEST,67.565
4842,RMIT University,Brunswick,HERNE HILL,68.173
4843,RMIT University,Brunswick,GEELONG,67.038
4844,RMIT University,Brunswick,NEWTOWN,69.255
4845,RMIT University,Brunswick,OCEAN GROVE,66.462
4846,RMIT University,Brunswick,BARWON HEADS,69.888
4847,RMIT University,Brunswick,TORQUAY,83.598
4848,RMIT University,Brunswick,WARRNAMBOOL,227.293
4849,RMIT University,Brunswick,HAMILTON,258.564
4850,RMIT University,Brunswick,PORTLAND,302.319
4851,RMIT University,Brunswick,MELTON,34.437
4852,RMIT University,Brunswick,ALFREDTON,103.32
4853,RMIT University,Brunswick,BALLARAT,99.167
4854,RMIT University,Brunswick,MOUNT CLEAR,97.772
4855,RMIT University,Brunswick,WENDOUREE,102.578
4856,RMIT University,Brunswick,DELACOMBE,103.46
4857,RMIT University,Brunswick,SEBASTOPOL,100.283
4858,RMIT University,Brunswick,BUNINYONG,92.551
4859,RMIT University,Brunswick,HORSHAM,270.991
4860,RMIT University,Brunswick,SUNBURY,29.48
4861,RMIT University,Brunswick,CASTLEMAINE,102.467
4862,RMIT University,Brunswick,MILDURA,472.271
4863,RMIT University,Brunswick,BENDIGO,127.785
4864,RMIT University,Brunswick,FLORA HILL,125.802
4865,RMIT University,Brunswick,NORTH BENDIGO,128.732
4866,RMIT University,Brunswick,GOLDEN SQUARE,126.896
4867,RMIT University,Brunswick,KANGAROO FLAT,125.602
4868,RMIT University,Brunswick,ECHUCA,183.859
4869,RMIT University,Brunswick,SWAN HILL,298.537
4870,RMIT University,Brunswick,SHEPPARTON,159.687
4871,RMIT University,Brunswick,SEYMOUR,84.546
4872,RMIT University,Brunswick,BENALLA,159.736
4873,RMIT University,Brunswick,WODONGA,11.054
4874,RMIT University,Brunswick,WHITTLESEA,31.896
4875,RMIT University,Brunswick,ENDEAVOUR HILLS,34.528
4876,RMIT University,Brunswick,NARRE WARREN,41.75
4877,RMIT University,Brunswick,BERWICK,44.53
4878,RMIT University,Brunswick,PAKENHAM,58.034
4879,RMIT University,Brunswick,WARRAGUL,95.851
4880,RMIT University,Brunswick,MOE,123.219
4881,RMIT University,Brunswick,NEWBOROUGH,125.415
4882,RMIT University,Brunswick,MORWELL,136.567
4883,RMIT University,Brunswick,TRARALGON,146.392
4884,RMIT University,Brunswick,SALE,189.05
4885,RMIT University,Brunswick,MAFFRA,178.611
4886,RMIT University,Brunswick,BAIRNSDALE,235.012
4887,RMIT University,Brunswick,HASTINGS,63.045
4888,RMIT University,Brunswick,FLINDERS,78.313
4889,RMIT University,Brunswick,MT ELIZA,47.671
4890,RMIT University,Brunswick,MORNINGTON,52.769
4891,RMIT University,Brunswick,MT MARTHA,59.15
4892,RMIT University,Brunswick,DROMANA,62.508
4893,RMIT University,Brunswick,PORTSEA,66.725
4894,RMIT University,Brunswick,HAMPTON PARK,39.77
4895,RMIT University,Brunswick,CRANBOURNE,46.612
4896,RMIT University,Bundoora,CBD,17.246
4897,RMIT University,Bundoora,EAST MELBOURNE,16.73
4898,RMIT University,Bundoora,WEST MELBOURNE,17.943
4899,RMIT University,Bundoora,SOUTHBANK,18.275
4900,RMIT University,Bundoora,DOCKLANDS,18.325
4901,RMIT University,Bundoora,FOOTSCRAY,19.951
4902,RMIT University,Bundoora,SEDDON,20.892
4903,RMIT University,Bundoora,WEST FOOTSCRAY,21.134
4904,RMIT University,Bundoora,YARRAVILLE,21.823
4905,RMIT University,Bundoora,NEWPORT,24.325
4906,RMIT University,Bundoora,SPOTSWOOD,23.172
4907,RMIT University,Bundoora,WILLIAMSTOWN,24.734
4908,RMIT University,Bundoora,ALTONA,29.694
4909,RMIT University,Bundoora,SUNSHINE,25.737
4910,RMIT University,Bundoora,ST ALBANS,24.784
4911,RMIT University,Bundoora,DEER PARK,27.767
4912,RMIT University,Bundoora,HOPPERS CROSSING,39.466
4913,RMIT University,Bundoora,WERRIBEE,43.853
4914,RMIT University,Bundoora,FLEMINGTON,17.035
4915,RMIT University,Bundoora,KENSINGTON,17.646
4916,RMIT University,Bundoora,ASCOT VALE,16.628
4917,RMIT University,Bundoora,KEILOR EAST,24.801
4918,RMIT University,Bundoora,AVONDALE HEIGHTS,23.386
4919,RMIT University,Bundoora,SYDENHAM,26.905
4920,RMIT University,Bundoora,MOONEE PONDS,16.236
4921,RMIT University,Bundoora,ESSENDON,15.703
4922,RMIT University,Bundoora,GLADSTONE PARK,16.361
4923,RMIT University,Bundoora,TULLAMARINE,16.432
4924,RMIT University,Bundoora,PASCOE VALE,12.575
4925,RMIT University,Bundoora,PASCOE VALE SOUTH,12.661
4926,RMIT University,Bundoora,GLENROY,13.763
4927,RMIT University,Bundoora,OAK PARK,13.778
4928,RMIT University,Bundoora,BROADMEADOWS,13.045
4929,RMIT University,Bundoora,NORTH MELBOURNE,25.095
4930,RMIT University,Bundoora,PARKVILLE,16.062
4931,RMIT University,Bundoora,CARLTON,14.469
4932,RMIT University,Bundoora,CARLTON NORTH,14.469
4933,RMIT University,Bundoora,BRUNSWICK,14.465
4934,RMIT University,Bundoora,COBURG,11.411
4935,RMIT University,Bundoora,COBURG NORTH,10.228
4936,RMIT University,Bundoora,FAWKNER,17.62
4937,RMIT University,Bundoora,CRAIGIEBURN,14.485
4938,RMIT University,Bundoora,ROXBURGH PARK,12.986
4939,RMIT University,Bundoora,FITZROY,15.54
4940,RMIT University,Bundoora,COLLINGWOOD,15.267
4941,RMIT University,Bundoora,ABBOTSFORD,14.824
4942,RMIT University,Bundoora,CLIFTON HILL,13.738
4943,RMIT University,Bundoora,FITZROY NORTH,13.627
4944,RMIT University,Bundoora,NORTHCOTE,11.855
4945,RMIT University,Bundoora,THORNBURY,10.337
4946,RMIT University,Bundoora,PRESTON,8.836
4947,RMIT University,Bundoora,RESERVOIR,6.788
4948,RMIT University,Bundoora,THOMASTOWN,4.827
4949,RMIT University,Bundoora,LALOR,4.864
4950,RMIT University,Bundoora,EPPING,7.062
4951,RMIT University,Bundoora,ALPHINGTON,11.62
4952,RMIT University,Bundoora,FAIRFIELD,11.595
4953,RMIT University,Bundoora,IVANHOE,10.187
4954,RMIT University,Bundoora,IVANHOE EAST,10.282
4955,RMIT University,Bundoora,HEIDELBERG WEST,8.022
4956,RMIT University,Bundoora,MILL PARK,1.608
4957,RMIT University,Bundoora,BUNDOORA,2.3
4958,RMIT University,Bundoora,HEIDELBERG,8.413
4959,RMIT University,Bundoora,GREENSBOROUGH,3.998
4960,RMIT University,Bundoora,MONTMORENCY,6.012
4961,RMIT University,Bundoora,ELTHAM,7.907
4962,RMIT University,Bundoora,RESEARCH,10.15
4963,RMIT University,Bundoora,HURSTBRIDGE,11.777
4964,RMIT University,Bundoora,KEW,13.116
4965,RMIT University,Bundoora,BALWYN,14.398
4966,RMIT University,Bundoora,BULLEEN,9.814
4967,RMIT University,Bundoora,TEMPLESTOWE,10.707
4968,RMIT University,Bundoora,DONCASTER,12.316
4969,RMIT University,Bundoora,DONCASTER EAST,18.321
4970,RMIT University,Bundoora,DONVALE,76.952
4971,RMIT University,Bundoora,BURNLEY,17.152
4972,RMIT University,Bundoora,RICHMOND,16.528
4973,RMIT University,Bundoora,HAWTHORN,17.216
4974,RMIT University,Bundoora,CAMBERWELL,16.063
4975,RMIT University,Bundoora,BURWOOD,20.489
4976,RMIT University,Bundoora,CANTERBURY,15.974
4977,RMIT University,Bundoora,MONT ALBERT,15.951
4978,RMIT University,Bundoora,SURREY HILLS,16.255
4979,RMIT University,Bundoora,BOX HILL,15.843
4980,RMIT University,Bundoora,BLACKBURN,17.137
4981,RMIT University,Bundoora,FOREST HILL,19.1
4982,RMIT University,Bundoora,NUNAWADING,18.122
4983,RMIT University,Bundoora,MITCHAM,18.704
4984,RMIT University,Bundoora,VERMONT,20.532
4985,RMIT University,Bundoora,RINGWOOD,20.349
4986,RMIT University,Bundoora,CROYDON,22.79
4987,RMIT University,Bundoora,LILYDALE,25.907
4988,RMIT University,Bundoora,SOUTH YARRA,18.785
4989,RMIT University,Bundoora,TOORAK,18.519
4990,RMIT University,Bundoora,ARMADALE,20.368
4991,RMIT University,Bundoora,MALVERN,20.423
4992,RMIT University,Bundoora,MALVERN EAST,21.995
4993,RMIT University,Bundoora,GLEN IRIS,19.359
4994,RMIT University,Bundoora,ASHBURTON,20.348
4995,RMIT University,Bundoora,CHADSTONE,22.916
4996,RMIT University,Bundoora,MOUNT WAVERLEY,22.27
4997,RMIT University,Bundoora,GLEN WAVERLEY,23.52
4998,RMIT University,Bundoora,BURWOOD EAST,20.69
4999,RMIT University,Bundoora,WANTIRNA,23.315
5000,RMIT University,Bundoora,BAYSWATER,24.933
5001,RMIT University,Bundoora,BORONIA,27.119
5002,RMIT University,Bundoora,FERNTREE GULLY,30.055
5003,RMIT University,Bundoora,CAULFIELD,22.539
5004,RMIT University,Bundoora,CARNEGIE,23.235
5005,RMIT University,Bundoora,MURRUMBEENA,23.367
5006,RMIT University,Bundoora,HUGHESDALE,23.94
5007,RMIT University,Bundoora,OAKLEIGH,24.438
5008,RMIT University,Bundoora,CLAYTON,27.601
5009,RMIT University,Bundoora,MULGRAVE,21.229
5010,RMIT University,Bundoora,SPRINGVALE,33.055
5011,RMIT University,Bundoora,NOBLE PARK,33.25
5012,RMIT University,Bundoora,DANDENONG,36.428
5013,RMIT University,Bundoora,DANDENONG NORTH,33.916
5014,RMIT University,Bundoora,ROWVILLE,31.183
5015,RMIT University,Bundoora,SCORESBY,26.739
5016,RMIT University,Bundoora,PRAHRAN,19.926
5017,RMIT University,Bundoora,WINDSOR,20.661
5018,RMIT University,Bundoora,ST KILDA,22.258
5019,RMIT University,Bundoora,ELWOOD,24.236
5020,RMIT University,Bundoora,ELSTERNWICK,23.41
5021,RMIT University,Bundoora,BRIGHTON,26.747
5022,RMIT University,Bundoora,BRIGHTON EAST,25.622
5023,RMIT University,Bundoora,HAMPTON,25.124
5024,RMIT University,Bundoora,CHELTENHAM,31.605
5025,RMIT University,Bundoora,BEAUMARIS,34.156
5026,RMIT University,Bundoora,MENTONE,33.628
5027,RMIT University,Bundoora,ASPENDALE,38.59
5028,RMIT University,Bundoora,MORDIALLOC,36.364
5029,RMIT University,Bundoora,PARKDALE,34.722
5030,RMIT University,Bundoora,CHELSEA,41.566
5031,RMIT University,Bundoora,CARRUM,44.291
5032,RMIT University,Bundoora,SEAFORD,48.234
5033,RMIT University,Bundoora,FRANKSTON,51.888
5034,RMIT University,Bundoora,CARRUM DOWNS,46.895
5035,RMIT University,Bundoora,BENTLEIGH,26.578
5036,RMIT University,Bundoora,SOUTH MELBOURNE,28.238
5037,RMIT University,Bundoora,ALBERT PARK,20.407
5038,RMIT University,Bundoora,MIDDLE PARK,20.912
5039,RMIT University,Bundoora,PORT MELBOURNE,33.002
5040,RMIT University,Bundoora,LARA,69.453
5041,RMIT University,Bundoora,CORIO,76.249
5042,RMIT University,Bundoora,NORTH GEELONG,79.719
5043,RMIT University,Bundoora,BELMONT,84.273
5044,RMIT University,Bundoora,GROVEDALE,87.347
5045,RMIT University,Bundoora,GEELONG WEST,81.535
5046,RMIT University,Bundoora,HERNE HILL,82.099
5047,RMIT University,Bundoora,GEELONG,81.034
5048,RMIT University,Bundoora,NEWTOWN,83.232
5049,RMIT University,Bundoora,OCEAN GROVE,80.345
5050,RMIT University,Bundoora,BARWON HEADS,83.851
5051,RMIT University,Bundoora,TORQUAY,97.674
5052,RMIT University,Bundoora,WARRNAMBOOL,239.849
5053,RMIT University,Bundoora,HAMILTON,268.582
5054,RMIT University,Bundoora,PORTLAND,314.279
5055,RMIT University,Bundoora,MELTON,42.81
5056,RMIT University,Bundoora,ALFREDTON,111.236
5057,RMIT University,Bundoora,BALLARAT,107.077
5058,RMIT University,Bundoora,MOUNT CLEAR,106.164
5059,RMIT University,Bundoora,WENDOUREE,110.266
5060,RMIT University,Bundoora,DELACOMBE,111.716
5061,RMIT University,Bundoora,SEBASTOPOL,108.646
5062,RMIT University,Bundoora,BUNINYONG,101.445
5063,RMIT University,Bundoora,HORSHAM,275.916
5064,RMIT University,Bundoora,SUNBURY,31.937
5065,RMIT University,Bundoora,CASTLEMAINE,101.963
5066,RMIT University,Bundoora,MILDURA,469.324
5067,RMIT University,Bundoora,BENDIGO,124.225
5068,RMIT University,Bundoora,FLORA HILL,122.257
5069,RMIT University,Bundoora,NORTH BENDIGO,125.102
5070,RMIT University,Bundoora,GOLDEN SQUARE,123.579
5071,RMIT University,Bundoora,KANGAROO FLAT,122.589
5072,RMIT University,Bundoora,ECHUCA,175.123
5073,RMIT University,Bundoora,SWAN HILL,293.833
5074,RMIT University,Bundoora,SHEPPARTON,147.615
5075,RMIT University,Bundoora,SEYMOUR,73.192
5076,RMIT University,Bundoora,BENALLA,147.572
5077,RMIT University,Bundoora,WODONGA,7.008
5078,RMIT University,Bundoora,WHITTLESEA,19.035
5079,RMIT University,Bundoora,ENDEAVOUR HILLS,36.612
5080,RMIT University,Bundoora,NARRE WARREN,43.784
5081,RMIT University,Bundoora,BERWICK,45.844
5082,RMIT University,Bundoora,PAKENHAM,57.782
5083,RMIT University,Bundoora,WARRAGUL,92.783
5084,RMIT University,Bundoora,MOE,118.616
5085,RMIT University,Bundoora,NEWBOROUGH,120.798
5086,RMIT University,Bundoora,MORWELL,132.095
5087,RMIT University,Bundoora,TRARALGON,141.048
5088,RMIT University,Bundoora,SALE,181.99
5089,RMIT University,Bundoora,MAFFRA,170.617
5090,RMIT University,Bundoora,BAIRNSDALE,225.87
5091,RMIT University,Bundoora,HASTINGS,70.596
5092,RMIT University,Bundoora,FLINDERS,88.399
5093,RMIT University,Bundoora,MT ELIZA,56.409
5094,RMIT University,Bundoora,MORNINGTON,62.072
5095,RMIT University,Bundoora,MT MARTHA,69.498
5096,RMIT University,Bundoora,DROMANA,73.225
5097,RMIT University,Bundoora,PORTSEA,79.71
5098,RMIT University,Bundoora,HAMPTON PARK,42.845
5099,RMIT University,Bundoora,CRANBOURNE,51.027
5100,Victoria University,CBD,CBD,0.663
5101,Victoria University,CBD,EAST MELBOURNE,2.075
5102,Victoria University,CBD,WEST MELBOURNE,2.434
5103,Victoria University,CBD,SOUTHBANK,0.581
5104,Victoria University,CBD,DOCKLANDS,1.482
5105,Victoria University,CBD,FOOTSCRAY,6.05
5106,Victoria University,CBD,SEDDON,6.142
5107,Victoria University,CBD,WEST FOOTSCRAY,7.764
5108,Victoria University,CBD,YARRAVILLE,6.557
5109,Victoria University,CBD,NEWPORT,7.63
5110,Victoria University,CBD,SPOTSWOOD,7.082
5111,Victoria University,CBD,WILLIAMSTOWN,7.269
5112,Victoria University,CBD,ALTONA,13.081
5113,Victoria University,CBD,SUNSHINE,12.989
5114,Victoria University,CBD,ST ALBANS,16.619
5115,Victoria University,CBD,DEER PARK,17.508
5116,Victoria University,CBD,HOPPERS CROSSING,24.289
5117,Victoria University,CBD,WERRIBEE,28.561
5118,Victoria University,CBD,FLEMINGTON,4.4
5119,Victoria University,CBD,KENSINGTON,4.072
5120,Victoria University,CBD,ASCOT VALE,5.933
5121,Victoria University,CBD,KEILOR EAST,17.366
5122,Victoria University,CBD,AVONDALE HEIGHTS,15.608
5123,Victoria University,CBD,SYDENHAM,21.951
5124,Victoria University,CBD,MOONEE PONDS,7.065
5125,Victoria University,CBD,ESSENDON,8.158
5126,Victoria University,CBD,GLADSTONE PARK,16.078
5127,Victoria University,CBD,TULLAMARINE,16.319
5128,Victoria University,CBD,PASCOE VALE,10.329
5129,Victoria University,CBD,PASCOE VALE SOUTH,8.945
5130,Victoria University,CBD,GLENROY,13.35
5131,Victoria University,CBD,OAK PARK,11.799
5132,Victoria University,CBD,BROADMEADOWS,15.763
5133,Victoria University,CBD,NORTH MELBOURNE,12.682
5134,Victoria University,CBD,PARKVILLE,3.61
5135,Victoria University,CBD,CARLTON,3.8
5136,Victoria University,CBD,CARLTON NORTH,3.8
5137,Victoria University,CBD,BRUNSWICK,6.209
5138,Victoria University,CBD,COBURG,8.352
5139,Victoria University,CBD,COBURG NORTH,9.746
5140,Victoria University,CBD,FAWKNER,8.868
5141,Victoria University,CBD,CRAIGIEBURN,24.488
5142,Victoria University,CBD,ROXBURGH PARK,20.385
5143,Victoria University,CBD,FITZROY,2.326
5144,Victoria University,CBD,COLLINGWOOD,2.644
5145,Victoria University,CBD,ABBOTSFORD,3.538
5146,Victoria University,CBD,CLIFTON HILL,4.145
5147,Victoria University,CBD,FITZROY NORTH,4.269
5148,Victoria University,CBD,NORTHCOTE,6.032
5149,Victoria University,CBD,THORNBURY,7.651
5150,Victoria University,CBD,PRESTON,9.402
5151,Victoria University,CBD,RESERVOIR,11.886
5152,Victoria University,CBD,THOMASTOWN,15.965
5153,Victoria University,CBD,LALOR,17.586
5154,Victoria University,CBD,EPPING,20.411
5155,Victoria University,CBD,ALPHINGTON,7.208
5156,Victoria University,CBD,FAIRFIELD,6.618
5157,Victoria University,CBD,IVANHOE,8.674
5158,Victoria University,CBD,IVANHOE EAST,9.772
5159,Victoria University,CBD,HEIDELBERG WEST,10.227
5160,Victoria University,CBD,MILL PARK,18.754
5161,Victoria University,CBD,BUNDOORA,16.095
5162,Victoria University,CBD,HEIDELBERG,11.37
5163,Victoria University,CBD,GREENSBOROUGH,17.575
5164,Victoria University,CBD,MONTMORENCY,17.966
5165,Victoria University,CBD,ELTHAM,19.946
5166,Victoria University,CBD,RESEARCH,22.917
5167,Victoria University,CBD,HURSTBRIDGE,28.219
5168,Victoria University,CBD,KEW,8.181
5169,Victoria University,CBD,BALWYN,10.42
5170,Victoria University,CBD,BULLEEN,11.546
5171,Victoria University,CBD,TEMPLESTOWE,14.582
5172,Victoria University,CBD,DONCASTER,14.456
5173,Victoria University,CBD,DONCASTER EAST,20.277
5174,Victoria University,CBD,DONVALE,59.601
5175,Victoria University,CBD,BURNLEY,3.885
5176,Victoria University,CBD,RICHMOND,3.068
5177,Victoria University,CBD,HAWTHORN,7.939
5178,Victoria University,CBD,CAMBERWELL,8.268
5179,Victoria University,CBD,BURWOOD,16.938
5180,Victoria University,CBD,CANTERBURY,9.592
5181,Victoria University,CBD,MONT ALBERT,12.377
5182,Victoria University,CBD,SURREY HILLS,11.73
5183,Victoria University,CBD,BOX HILL,13.632
5184,Victoria University,CBD,BLACKBURN,16.669
5185,Victoria University,CBD,FOREST HILL,17.869
5186,Victoria University,CBD,NUNAWADING,18.593
5187,Victoria University,CBD,MITCHAM,20.174
5188,Victoria University,CBD,VERMONT,20.353
5189,Victoria University,CBD,RINGWOOD,23.138
5190,Victoria University,CBD,CROYDON,27.91
5191,Victoria University,CBD,LILYDALE,34.444
5192,Victoria University,CBD,SOUTH YARRA,3.219
5193,Victoria University,CBD,TOORAK,5.42
5194,Victoria University,CBD,ARMADALE,6.609
5195,Victoria University,CBD,MALVERN,7.417
5196,Victoria University,CBD,MALVERN EAST,11.304
5197,Victoria University,CBD,GLEN IRIS,9.918
5198,Victoria University,CBD,ASHBURTON,11.302
5199,Victoria University,CBD,CHADSTONE,12.868
5200,Victoria University,CBD,MOUNT WAVERLEY,15.762
5201,Victoria University,CBD,GLEN WAVERLEY,18.942
5202,Victoria University,CBD,BURWOOD EAST,15.958
5203,Victoria University,CBD,WANTIRNA,23.485
5204,Victoria University,CBD,BAYSWATER,26.714
5205,Victoria University,CBD,BORONIA,27.802
5206,Victoria University,CBD,FERNTREE GULLY,29.984
5207,Victoria University,CBD,CAULFIELD,8.846
5208,Victoria University,CBD,CARNEGIE,11.433
5209,Victoria University,CBD,MURRUMBEENA,12.146
5210,Victoria University,CBD,HUGHESDALE,13.11
5211,Victoria University,CBD,OAKLEIGH,14.111
5212,Victoria University,CBD,CLAYTON,18.139
5213,Victoria University,CBD,MULGRAVE,13.458
5214,Victoria University,CBD,SPRINGVALE,23.479
5215,Victoria University,CBD,NOBLE PARK,24.934
5216,Victoria University,CBD,DANDENONG,28.922
5217,Victoria University,CBD,DANDENONG NORTH,26.818
5218,Victoria University,CBD,ROWVILLE,26.807
5219,Victoria University,CBD,SCORESBY,26.877
5220,Victoria University,CBD,PRAHRAN,4.346
5221,Victoria University,CBD,WINDSOR,4.886
5222,Victoria University,CBD,ST KILDA,5.642
5223,Victoria University,CBD,ELWOOD,7.994
5224,Victoria University,CBD,ELSTERNWICK,8.192
5225,Victoria University,CBD,BRIGHTON,10.84
5226,Victoria University,CBD,BRIGHTON EAST,10.219
5227,Victoria University,CBD,HAMPTON,9.204
5228,Victoria University,CBD,CHELTENHAM,18.165
5229,Victoria University,CBD,BEAUMARIS,19.656
5230,Victoria University,CBD,MENTONE,20.348
5231,Victoria University,CBD,ASPENDALE,26.145
5232,Victoria University,CBD,MORDIALLOC,23.627
5233,Victoria University,CBD,PARKDALE,21.737
5234,Victoria University,CBD,CHELSEA,29.268
5235,Victoria University,CBD,CARRUM,31.944
5236,Victoria University,CBD,SEAFORD,36.071
5237,Victoria University,CBD,FRANKSTON,38.936
5238,Victoria University,CBD,CARRUM DOWNS,36.32
5239,Victoria University,CBD,BENTLEIGH,12.753
5240,Victoria University,CBD,SOUTH MELBOURNE,14.151
5241,Victoria University,CBD,ALBERT PARK,2.617
5242,Victoria University,CBD,MIDDLE PARK,3.51
5243,Victoria University,CBD,PORT MELBOURNE,18.469
5244,Victoria University,CBD,LARA,53.89
5245,Victoria University,CBD,CORIO,60.319
5246,Victoria University,CBD,NORTH GEELONG,63.484
5247,Victoria University,CBD,BELMONT,67.501
5248,Victoria University,CBD,GROVEDALE,70.487
5249,Victoria University,CBD,GEELONG WEST,64.996
