,university,campus,from suburb,distance
4747,RMIT University,Brunswick,NEWPORT,10.253
4748,RMIT University,Brunswick,SPOTSWOOD,9.084
4749,RMIT University,Brunswick,WILLIAMSTOWN,10.852
4750,RMIT University,Brunswick,ALTONA,15.61
4751,RMIT University,Brunswick,SUNSHINE,12.659
4752,RMIT University,Brunswick,ST ALBANS,14.244
4753,RMIT University,Brunswick,DEER PARK,16.119
4754,RMIT University,Brunswick,HOPPERS CROSSING,25.792
4755,RMIT University,Brunswick,WERRIBEE,30.179
4756,RMIT University,Brunswick,FLEMINGTON,2.968
4757,RMIT University,Brunswick,KENSINGTON,3.558
4758,RMIT University,Brunswick,ASCOT VALE,3.071
4759,RMIT University,Brunswick,KEILOR EAST,14.76
4760,RMIT University,Brunswick,AVONDALE HEIGHTS,12.986
4761,RMIT University,Brunswick,SYDENHAM,18.797
4762,RMIT University,Brunswick,MOONEE PONDS,3.475
4763,RMIT University,Brunswick,ESSENDON,4.026
4764,RMIT University,Brunswick,GLADSTONE PARK,11.336
4765,RMIT University,Brunswick,TULLAMARINE,11.57
4766,RMIT University,Brunswick,PASCOE VALE,5.194
4767,RMIT University,Brunswick,PASCOE VALE SOUTH,3.784
4768,RMIT University,Brunswick,GLENROY,8.352
4769,RMIT University,Brunswick,OAK PARK,6.841
4770,RMIT University,Brunswick,BROADMEADOWS,10.639
4771,RMIT University,Brunswick,NORTH MELBOURNE,17.26
4772,RMIT University,Brunswick,PARKVILLE,2.066
4773,RMIT University,Brunswick,CARLTON,1.742
4774,RMIT University,Brunswick,CARLTON NORTH,1.742
4775,RMIT University,Brunswick,BRUNSWICK,1.465
4776,RMIT University,Brunswick,COBURG,3.269
4777,RMIT University,Brunswick,COBURG NORTH,4.718
4778,RMIT University,Brunswick,FAWKNER,5.633
4779,RMIT University,Brunswick,CRAIGIEBURN,19.294
4780,RMIT University,Brunswick,ROXBURGH PARK,15.193
4781,RMIT University,Brunswick,FITZROY,3.742
4782,RMIT University,Brunswick,COLLINGWOOD,3.93
4783,RMIT University,Brunswick,ABBOTSFORD,4.905
4784,RMIT University,Brunswick,CLIFTON HILL,3.512
4785,RMIT University,Brunswick,FITZROY NORTH,2.687
4786,RMIT University,Brunswick,NORTHCOTE,3.296
4787,RMIT University,Brunswick,THORNBURY,4.038
4788,RMIT University,Brunswick,PRESTON,5.255
4789,RMIT University,Brunswick,RESERVOIR,7.485
4790,RMIT University,Brunswick,THOMASTOWN,11.327
4791,RMIT University,Brunswick,LALOR,12.897
4792,RMIT University,Brunswick,EPPING,15.533
4793,RMIT University,Brunswick,ALPHINGTON,6.523
4794,RMIT University,Brunswick,FAIRFIELD,5.361
4795,RMIT University,Brunswick,IVANHOE,7.354
4796,RMIT University,Brunswick,IVANHOE EAST,8.932
4797,RMIT University,Brunswick,HEIDELBERG WEST,7.758
4798,RMIT University,Brunswick,MILL PARK,14.682
4799,RMIT University,Brunswick,BUNDOORA,12.743
4800,RMIT University,Brunswick,HEIDELBERG,9.766
4801,RMIT University,Brunswick,GREENSBOROUGH,14.803
4802,RMIT University,Brunswick,MONTMORENCY,15.721
4803,RMIT University,Brunswick,ELTHAM,17.979
4804,RMIT University,Brunswick,RESEARCH,21.026
4805,RMIT University,Brunswick,HURSTBRIDGE,25.328
4806,RMIT University,Brunswick,KEW,8.92
4807,RMIT University,Brunswick,BALWYN,11.729
4808,RMIT University,Brunswick,BULLEEN,10.71
4809,RMIT University,Brunswick,BULLEEN,10.71
4810,RMIT University,Brunswick,TEMPLESTOWE,14.08
4811,RMIT University,Brunswick,TEMPLESTOWE,14.08
4812,RMIT University,Brunswick,DONCASTER,14.538
4813,RMIT University,Brunswick,DONCASTER EAST,21.309
4814,RMIT University,Brunswick,DONVALE,62.865
4815,RMIT University,Brunswick,BURNLEY,7.504
4816,RMIT University,Brunswick,RICHMOND,6.349
4817,RMIT University,Brunswick,HAWTHORN,10.859
4818,RMIT University,Brunswick,CAMBERWELL,10.597
4819,RMIT University,Brunswick,BURWOOD,19.298
4820,RMIT University,Brunswick,CANTERBURY,11.696
4821,RMIT University,Brunswick,MONT ALBERT,14.06
4822,RMIT University,Brunswick,SURREY HILLS,13.629
4823,RMIT University,Brunswick,BOX HILL,15.081
4824,RMIT University,Brunswick,BLACKBURN,18.032
4825,RMIT University,Brunswick,FOREST HILL,19.616
4826,RMIT University,Brunswick,NUNAWADING,19.899
4827,RMIT University,Brunswick,MITCHAM,21.341
4828,RMIT University,Brunswick,VERMONT,22.024
4829,RMIT University,Brunswick,RINGWOOD,24.165
4830,RMIT University,Brunswick,CROYDON,28.555
4831,RMIT University,Brunswick,LILYDALE,34.351
4832,RMIT University,Brunswick,SOUTH YARRA,7.915
4833,RMIT University,Brunswick,TOORAK,9.447
4834,RMIT University,Brunswick,ARMADALE,11.107
4835,RMIT University,Brunswick,MALVERN,11.751
4836,RMIT University,Brunswick,MALVERN EAST,15.306
4837,RMIT University,Brunswick,GLEN IRIS,13.325
4838,RMIT University,Brunswick,ASHBURTON,14.77
4839,RMIT University,Brunswick,CHADSTONE,16.815
4840,RMIT University,Brunswick,MOUNT WAVERLEY,18.906
4841,RMIT University,Brunswick,GLEN WAVERLEY,21.779
4842,RMIT University,Brunswick,BURWOOD EAST,18.58
4843,RMIT University,Brunswick,WANTIRNA,25.283
4844,RMIT University,Brunswick,BAYSWATER,28.24
4845,RMIT University,Brunswick,BORONIA,29.682
4846,RMIT University,Brunswick,FERNTREE GULLY,32.154
4847,RMIT University,Brunswick,CAULFIELD,13.53
4848,RMIT University,Brunswick,CARNEGIE,15.774
4849,RMIT University,Brunswick,MURRUMBEENA,16.375
4850,RMIT University,Brunswick,HUGHESDALE,17.298
4851,RMIT University,Brunswick,OAKLEIGH,18.228
4852,RMIT University,Brunswick,CLAYTON,22.246
4853,RMIT University,Brunswick,MULGRAVE,16.764
4854,RMIT University,Brunswick,SPRINGVALE,27.791
4855,RMIT University,Brunswick,NOBLE PARK,29.005
4856,RMIT University,Brunswick,DANDENONG,32.907
4857,RMIT University,Brunswick,DANDENONG NORTH,30.659
4858,RMIT University,Brunswick,ROWVILLE,29.985
4859,RMIT University,Brunswick,SCORESBY,28.865
4860,RMIT University,Brunswick,PRAHRAN,9.213
4861,RMIT University,Brunswick,WINDSOR,9.863
4862,RMIT University,Brunswick,ST KILDA,10.819
4863,RMIT University,Brunswick,ELWOOD,13.166
4864,RMIT University,Brunswick,ELSTERNWICK,13.212
4865,RMIT University,Brunswick,BRIGHTON,16.012
4866,RMIT University,Brunswick,BRIGHTON EAST,15.326
4867,RMIT University,Brunswick,HAMPTON,14.359
4868,RMIT University,Brunswick,CHELTENHAM,23.115
4869,RMIT University,Brunswick,BEAUMARIS,24.768
4870,RMIT University,Brunswick,MENTONE,25.306
4871,RMIT University,Brunswick,ASPENDALE,31.044
4872,RMIT University,Brunswick,MORDIALLOC,28.543
4873,RMIT University,Brunswick,PARKDALE,26.668
4874,RMIT University,Brunswick,CHELSEA,34.175
4875,RMIT University,Brunswick,CARRUM,36.88
4876,RMIT University,Brunswick,SEAFORD,41.007
4877,RMIT University,Brunswick,FRANKSTON,43.983
4878,RMIT University,Brunswick,CARRUM DOWNS,41.016
4879,RMIT University,Brunswick,BENTLEIGH,17.65
4880,RMIT University,Brunswick,SOUTH MELBOURNE,19.132
4881,RMIT University,Brunswick,ALBERT PARK,7.673
4882,RMIT University,Brunswick,MIDDLE PARK,8.697
4883,RMIT University,Brunswick,PORT MELBOURNE,23.574
4884,RMIT University,Brunswick,LARA,55.79
4885,RMIT University,Brunswick,CORIO,62.464
4886,RMIT University,Brunswick,NORTH GEELONG,65.836
4887,RMIT University,Brunswick,BELMONT,70.249
4888,RMIT University,Brunswick,GROVEDALE,73.307
4889,RMIT University,Brunswick,GEELONG WEST,67.565
4890,RMIT University,Brunswick,HERNE HILL,68.173
4891,RMIT University,Brunswick,GEELONG,67.038
4892,RMIT University,Brunswick,NEWTOWN,69.255
4893,RMIT University,Brunswick,OCEAN GROVE,66.462
4894,RMIT University,Brunswick,BARWON HEADS,69.888
4895,RMIT University,Brunswick,TORQUAY,83.598
4896,RMIT University,Brunswick,WARRNAMBOOL,227.293
4897,RMIT University,Brunswick,HAMILTON,258.564
4898,RMIT University,Brunswick,PORTLAND,302.319
4899,RMIT University,Brunswick,MELTON,34.437
4900,RMIT University,Brunswick,ALFREDTON,103.32
4901,RMIT University,Brunswick,BALLARAT,99.167
4902,RMIT University,Brunswick,MOUNT CLEAR,97.772
4903,RMIT University,Brunswick,WENDOUREE,102.578
4904,RMIT University,Brunswick,DELACOMBE,103.46
4905,RMIT University,Brunswick,SEBASTOPOL,100.283
4906,RMIT University,Brunswick,BUNINYONG,92.551
4907,RMIT University,Brunswick,HORSHAM,270.991
4908,RMIT University,Brunswick,SUNBURY,29.48
4909,RMIT University,Brunswick,CASTLEMAINE,102.467
4910,RMIT University,Brunswick,MILDURA,472.271
4911,RMIT University,Brunswick,BENDIGO,127.785
4912,RMIT University,Brunswick,FLORA HILL,125.802
4913,RMIT University,Brunswick,NORTH BENDIGO,128.732
4914,RMIT University,Brunswick,GOLDEN SQUARE,126.896
4915,RMIT University,Brunswick,KANGAROO FLAT,125.602
4916,RMIT University,Brunswick,ECHUCA,183.859
4917,RMIT University,Brunswick,SWAN HILL,298.537
4918,RMIT University,Brunswick,SHEPPARTON,159.687
4919,RMIT University,Brunswick,SEYMOUR,84.546
4920,RMIT University,Brunswick,BENALLA,159.736
4921,RMIT University,Brunswick,WODONGA,250.502
4922,RMIT University,Brunswick,WHITTLESEA,31.896
4923,RMIT University,Brunswick,ENDEAVOUR HILLS,34.528
4924,RMIT University,Brunswick,NARRE WARREN,41.75
4925,RMIT University,Brunswick,BERWICK,44.53
4926,RMIT University,Brunswick,PAKENHAM,58.034
4927,RMIT University,Brunswick,WARRAGUL,95.851
4928,RMIT University,Brunswick,MOE,123.219
4929,RMIT University,Brunswick,NEWBOROUGH,125.415
4930,RMIT University,Brunswick,MORWELL,136.567
4931,RMIT University,Brunswick,TRARALGON,146.392
4932,RMIT University,Brunswick,SALE,189.05
4933,RMIT University,Brunswick,MAFFRA,178.611
4934,RMIT University,Brunswick,BAIRNSDALE,235.012
4935,RMIT University,Brunswick,HASTINGS,63.045
4936,RMIT University,Brunswick,FLINDERS,78.313
4937,RMIT University,Brunswick,MT ELIZA,47.671
4938,RMIT University,Brunswick,MORNINGTON,52.769
4939,RMIT University,Brunswick,MT MARTHA,59.15
4940,RMIT University,Brunswick,DROMANA,62.508
4941,RMIT University,Brunswick,PORTSEA,66.725
4942,RMIT University,Brunswick,HAMPTON PARK,39.77
4943,RMIT University,Brunswick,CRANBOURNE,46.612
4944,RMIT University,Bundoora,CBD,17.246
4945,RMIT University,Bundoora,EAST MELBOURNE,16.73
4946,RMIT University,Bundoora,WEST MELBOURNE,17.943
4947,RMIT University,Bundoora,SOUTHBANK,18.275
4948,RMIT University,Bundoora,DOCKLANDS,18.325
4949,RMIT University,Bundoora,FOOTSCRAY,19.951
4950,RMIT University,Bundoora,SEDDON,20.892
4951,RMIT University,Bundoora,WEST FOOTSCRAY,21.134
4952,RMIT University,Bundoora,YARRAVILLE,21.823
4953,RMIT University,Bundoora,NEWPORT,24.325
4954,RMIT University,Bundoora,SPOTSWOOD,23.172
4955,RMIT University,Bundoora,WILLIAMSTOWN,24.734
4956,RMIT University,Bundoora,ALTONA,29.694
4957,RMIT University,Bundoora,SUNSHINE,25.737
4958,RMIT University,Bundoora,ST ALBANS,24.784
4959,RMIT University,Bundoora,DEER PARK,27.767
4960,RMIT University,Bundoora,HOPPERS CROSSING,39.466
4961,RMIT University,Bundoora,WERRIBEE,43.853
4962,RMIT University,Bundoora,FLEMINGTON,17.035
4963,RMIT University,Bundoora,KENSINGTON,17.646
4964,RMIT University,Bundoora,ASCOT VALE,16.628
4965,RMIT University,Bundoora,KEILOR EAST,24.801
4966,RMIT University,Bundoora,AVONDALE HEIGHTS,23.386
4967,RMIT University,Bundoora,SYDENHAM,26.905
4968,RMIT University,Bundoora,MOONEE PONDS,16.236
4969,RMIT University,Bundoora,ESSENDON,15.703
4970,RMIT University,Bundoora,GLADSTONE PARK,16.361
4971,RMIT University,Bundoora,TULLAMARINE,16.432
4972,RMIT University,Bundoora,PASCOE VALE,12.575
4973,RMIT University,Bundoora,PASCOE VALE SOUTH,12.661
4974,RMIT University,Bundoora,GLENROY,13.763
4975,RMIT University,Bundoora,OAK PARK,13.778
4976,RMIT University,Bundoora,BROADMEADOWS,13.045
4977,RMIT University,Bundoora,NORTH MELBOURNE,25.095
4978,RMIT University,Bundoora,PARKVILLE,16.062
4979,RMIT University,Bundoora,CARLTON,14.469
4980,RMIT University,Bundoora,CARLTON NORTH,14.469
4981,RMIT University,Bundoora,BRUNSWICK,14.465
4982,RMIT University,Bundoora,COBURG,11.411
4983,RMIT University,Bundoora,COBURG NORTH,10.228
4984,RMIT University,Bundoora,FAWKNER,17.62
4985,RMIT University,Bundoora,CRAIGIEBURN,14.485
4986,RMIT University,Bundoora,ROXBURGH PARK,12.986
4987,RMIT University,Bundoora,FITZROY,15.54
4988,RMIT University,Bundoora,COLLINGWOOD,15.267
4989,RMIT University,Bundoora,ABBOTSFORD,14.824
4990,RMIT University,Bundoora,CLIFTON HILL,13.738
4991,RMIT University,Bundoora,FITZROY NORTH,13.627
4992,RMIT University,Bundoora,NORTHCOTE,11.855
4993,RMIT University,Bundoora,THORNBURY,10.337
4994,RMIT University,Bundoora,PRESTON,8.836
4995,RMIT University,Bundoora,RESERVOIR,6.788
4996,RMIT University,Bundoora,THOMASTOWN,4.827
4997,RMIT University,Bundoora,LALOR,4.864
4998,RMIT University,Bundoora,EPPING,7.062
4999,RMIT University,Bundoora,ALPHINGTON,11.62
5000,RMIT University,Bundoora,FAIRFIELD,11.595
5001,RMIT University,Bundoora,IVANHOE,10.187
5002,RMIT University,Bundoora,IVANHOE EAST,10.282
5003,RMIT University,Bundoora,HEIDELBERG WEST,8.022
5004,RMIT University,Bundoora,MILL PARK,1.608
5005,RMIT University,Bundoora,BUNDOORA,2.3
5006,RMIT University,Bundoora,HEIDELBERG,8.413
5007,RMIT University,Bundoora,GREENSBOROUGH,3.998
5008,RMIT University,Bundoora,MONTMORENCY,6.012
5009,RMIT University,Bundoora,ELTHAM,7.907
5010,RMIT University,Bundoora,RESEARCH,10.15
5011,RMIT University,Bundoora,HURSTBRIDGE,11.777
5012,RMIT University,Bundoora,KEW,13.116
5013,RMIT University,Bundoora,BALWYN,14.398
5014,RMIT University,Bundoora,BULLEEN,9.814
5015,RMIT University,Bundoora,BULLEEN,9.814
5016,RMIT University,Bundoora,TEMPLESTOWE,10.707
5017,RMIT University,Bundoora,TEMPLESTOWE,10.707
5018,RMIT University,Bundoora,DONCASTER,12.316
5019,RMIT University,Bundoora,DONCASTER EAST,18.321
5020,RMIT University,Bundoora,DONVALE,76.952
5021,RMIT University,Bundoora,BURNLEY,17.152
5022,RMIT University,Bundoora,RICHMOND,16.528
5023,RMIT University,Bundoora,HAWTHORN,17.216
5024,RMIT University,Bundoora,CAMBERWELL,16.063
5025,RMIT University,Bundoora,BURWOOD,20.489
5026,RMIT University,Bundoora,CANTERBURY,15.974
5027,RMIT University,Bundoora,MONT ALBERT,15.951
5028,RMIT University,Bundoora,SURREY HILLS,16.255
5029,RMIT University,Bundoora,BOX HILL,15.843
5030,RMIT University,Bundoora,BLACKBURN,17.137
5031,RMIT University,Bundoora,FOREST HILL,19.1
5032,RMIT University,Bundoora,NUNAWADING,18.122
5033,RMIT University,Bundoora,MITCHAM,18.704
5034,RMIT University,Bundoora,VERMONT,20.532
5035,RMIT University,Bundoora,RINGWOOD,20.349
5036,RMIT University,Bundoora,CROYDON,22.79
5037,RMIT University,Bundoora,LILYDALE,25.907
5038,RMIT University,Bundoora,SOUTH YARRA,18.785
5039,RMIT University,Bundoora,TOORAK,18.519
5040,RMIT University,Bundoora,ARMADALE,20.368
5041,RMIT University,Bundoora,MALVERN,20.423
5042,RMIT University,Bundoora,MALVERN EAST,21.995
5043,RMIT University,Bundoora,GLEN IRIS,19.359
5044,RMIT University,Bundoora,ASHBURTON,20.348
5045,RMIT University,Bundoora,CHADSTONE,22.916
5046,RMIT University,Bundoora,MOUNT WAVERLEY,22.27
5047,RMIT University,Bundoora,GLEN WAVERLEY,23.52
5048,RMIT University,Bundoora,BURWOOD EAST,20.69
5049,RMIT University,Bundoora,WANTIRNA,23.315
5050,RMIT University,Bundoora,BAYSWATER,24.933
5051,RMIT University,Bundoora,BORONIA,27.119
5052,RMIT University,Bundoora,FERNTREE GULLY,30.055
5053,RMIT University,Bundoora,CAULFIELD,22.539
5054,RMIT University,Bundoora,CARNEGIE,23.235
5055,RMIT University,Bundoora,MURRUMBEENA,23.367
5056,RMIT University,Bundoora,HUGHESDALE,23.94
5057,RMIT University,Bundoora,OAKLEIGH,24.438
5058,RMIT University,Bundoora,CLAYTON,27.601
5059,RMIT University,Bundoora,MULGRAVE,21.229
5060,RMIT University,Bundoora,SPRINGVALE,33.055
5061,RMIT University,Bundoora,NOBLE PARK,33.25
5062,RMIT University,Bundoora,DANDENONG,36.428
5063,RMIT University,Bundoora,DANDENONG NORTH,33.916
5064,RMIT University,Bundoora,ROWVILLE,31.183
5065,RMIT University,Bundoora,SCORESBY,26.739
5066,RMIT University,Bundoora,PRAHRAN,19.926
5067,RMIT University,Bundoora,WINDSOR,20.661
5068,RMIT University,Bundoora,ST KILDA,22.258
5069,RMIT University,Bundoora,ELWOOD,24.236
5070,RMIT University,Bundoora,ELSTERNWICK,23.41
5071,RMIT University,Bundoora,BRIGHTON,26.747
5072,RMIT University,Bundoora,BRIGHTON EAST,25.622
5073,RMIT University,Bundoora,HAMPTON,25.124
5074,RMIT University,Bundoora,CHELTENHAM,31.605
5075,RMIT University,Bundoora,BEAUMARIS,34.156
5076,RMIT University,Bundoora,MENTONE,33.628
5077,RMIT University,Bundoora,ASPENDALE,38.59
5078,RMIT University,Bundoora,MORDIALLOC,36.364
5079,RMIT University,Bundoora,PARKDALE,34.722
5080,RMIT University,Bundoora,CHELSEA,41.566
5081,RMIT University,Bundoora,CARRUM,44.291
5082,RMIT University,Bundoora,SEAFORD,48.234
5083,RMIT University,Bundoora,FRANKSTON,51.888
5084,RMIT University,Bundoora,CARRUM DOWNS,46.895
5085,RMIT University,Bundoora,BENTLEIGH,26.578
5086,RMIT University,Bundoora,SOUTH MELBOURNE,28.238
5087,RMIT University,Bundoora,ALBERT PARK,20.407
5088,RMIT University,Bundoora,MIDDLE PARK,20.912
5089,RMIT University,Bundoora,PORT MELBOURNE,33.002
5090,RMIT University,Bundoora,LARA,69.453
5091,RMIT University,Bundoora,CORIO,76.249
5092,RMIT University,Bundoora,NORTH GEELONG,79.719
5093,RMIT University,Bundoora,BELMONT,84.273
5094,RMIT University,Bundoora,GROVEDALE,87.347
5095,RMIT University,Bundoora,GEELONG WEST,81.535
5096,RMIT University,Bundoora,HERNE HILL,82.099
5097,RMIT University,Bundoora,GEELONG,81.034
5098,RMIT University,Bundoora,NEWTOWN,83.232
5099,RMIT University,Bundoora,OCEAN GROVE,80.345
5100,RMIT University,Bundoora,BARWON HEADS,83.851
5101,RMIT University,Bundoora,TORQUAY,97.674
5102,RMIT University,Bundoora,WARRNAMBOOL,239.849
5103,RMIT University,Bundoora,HAMILTON,268.582
5104,RMIT University,Bundoora,PORTLAND,314.279
5105,RMIT University,Bundoora,MELTON,42.81
5106,RMIT University,Bundoora,ALFREDTON,111.236
5107,RMIT University,Bundoora,BALLARAT,107.077
5108,RMIT University,Bundoora,MOUNT CLEAR,106.164
5109,RMIT University,Bundoora,WENDOUREE,110.266
5110,RMIT University,Bundoora,DELACOMBE,111.716
5111,RMIT University,Bundoora,SEBASTOPOL,108.646
5112,RMIT University,Bundoora,BUNINYONG,101.445
5113,RMIT University,Bundoora,HORSHAM,275.916
5114,RMIT University,Bundoora,SUNBURY,31.937
5115,RMIT University,Bundoora,CASTLEMAINE,101.963
5116,RMIT University,Bundoora,MILDURA,469.324
5117,RMIT University,Bundoora,BENDIGO,124.225
5118,RMIT University,Bundoora,FLORA HILL,122.257
5119,RMIT University,Bundoora,NORTH BENDIGO,125.102
5120,RMIT University,Bundoora,GOLDEN SQUARE,123.579
5121,RMIT University,Bundoora,KANGAROO FLAT,122.589
5122,RMIT University,Bundoora,ECHUCA,175.123
5123,RMIT University,Bundoora,SWAN HILL,293.833
5124,RMIT University,Bundoora,SHEPPARTON,147.615
5125,RMIT University,Bundoora,SEYMOUR,73.192
5126,RMIT University,Bundoora,BENALLA,147.572
5127,RMIT University,Bundoora,WODONGA,236.415
5128,RMIT University,Bundoora,WHITTLESEA,19.035
5129,RMIT University,Bundoora,ENDEAVOUR HILLS,36.612
5130,RMIT University,Bundoora,NARRE WARREN,43.784
5131,RMIT University,Bundoora,BERWICK,45.844
5132,RMIT University,Bundoora,PAKENHAM,57.782
5133,RMIT University,Bundoora,WARRAGUL,92.783
5134,RMIT University,Bundoora,MOE,118.616
5135,RMIT University,Bundoora,NEWBOROUGH,120.798
5136,RMIT University,Bundoora,MORWELL,132.095
5137,RMIT University,Bundoora,TRARALGON,141.048
5138,RMIT University,Bundoora,SALE,181.99
5139,RMIT University,Bundoora,MAFFRA,170.617
5140,RMIT University,Bundoora,BAIRNSDALE,225.87
5141,RMIT University,Bundoora,HASTINGS,70.596
5142,RMIT University,Bundoora,FLINDERS,88.399
5143,RMIT University,Bundoora,MT ELIZA,56.409
5144,RMIT University,Bundoora,MORNINGTON,62.072
5145,RMIT University,Bundoora,MT MARTHA,69.498
5146,RMIT University,Bundoora,DROMANA,73.225
5147,RMIT University,Bundoora,PORTSEA,79.71
5148,RMIT University,Bundoora,HAMPTON PARK,42.845
5149,RMIT University,Bundoora,CRANBOURNE,51.027
5150,Victoria University,City,CBD,0.663
5151,Victoria University,City,EAST MELBOURNE,2.075
5152,Victoria University,City,WEST MELBOURNE,2.434
5153,Victoria University,City,SOUTHBANK,0.581
5154,Victoria University,City,DOCKLANDS,1.482
5155,Victoria University,City,FOOTSCRAY,6.05
5156,Victoria University,City,SEDDON,6.142
5157,Victoria University,City,WEST FOOTSCRAY,7.764
5158,Victoria University,City,YARRAVILLE,6.557
5159,Victoria University,City,NEWPORT,7.63
5160,Victoria University,City,SPOTSWOOD,7.082
5161,Victoria University,City,WILLIAMSTOWN,7.269
5162,Victoria University,City,ALTONA,13.081
5163,Victoria University,City,SUNSHINE,12.989
5164,Victoria University,City,ST ALBANS,16.619
5165,Victoria University,City,DEER PARK,17.508
5166,Victoria University,City,HOPPERS CROSSING,24.289
5167,Victoria University,City,WERRIBEE,28.561
5168,Victoria University,City,FLEMINGTON,4.4
5169,Victoria University,City,KENSINGTON,4.072
5170,Victoria University,City,ASCOT VALE,5.933
5171,Victoria University,City,KEILOR EAST,17.366
5172,Victoria University,City,AVONDALE HEIGHTS,15.608
5173,Victoria University,City,SYDENHAM,21.951
5174,Victoria University,City,MOONEE PONDS,7.065
5175,Victoria University,City,ESSENDON,8.158
5176,Victoria University,City,GLADSTONE PARK,16.078
5177,Victoria University,City,TULLAMARINE,16.319
5178,Victoria University,City,PASCOE VALE,10.329
5179,Victoria University,City,PASCOE VALE SOUTH,8.945
5180,Victoria University,City,GLENROY,13.35
5181,Victoria University,City,OAK PARK,11.799
5182,Victoria University,City,BROADMEADOWS,15.763
5183,Victoria University,City,NORTH MELBOURNE,12.682
5184,Victoria University,City,PARKVILLE,3.61
5185,Victoria University,City,CARLTON,3.8
5186,Victoria University,City,CARLTON NORTH,3.8
5187,Victoria University,City,BRUNSWICK,6.209
5188,Victoria University,City,COBURG,8.352
5189,Victoria University,City,COBURG NORTH,9.746
5190,Victoria University,City,FAWKNER,8.868
5191,Victoria University,City,CRAIGIEBURN,24.488
5192,Victoria University,City,ROXBURGH PARK,20.385
5193,Victoria University,City,FITZROY,2.326
5194,Victoria University,City,COLLINGWOOD,2.644
5195,Victoria University,City,ABBOTSFORD,3.538
5196,Victoria University,City,CLIFTON HILL,4.145
5197,Victoria University,City,FITZROY NORTH,4.269
5198,Victoria University,City,NORTHCOTE,6.032
5199,Victoria University,City,THORNBURY,7.651
5200,Victoria University,City,PRESTON,9.402
5201,Victoria University,City,RESERVOIR,11.886
5202,Victoria University,City,THOMASTOWN,15.965
5203,Victoria University,City,LALOR,17.586
5204,Victoria University,City,EPPING,20.411
5205,Victoria University,City,ALPHINGTON,7.208
5206,Victoria University,City,FAIRFIELD,6.618
5207,Victoria University,City,IVANHOE,8.674
5208,Victoria University,City,IVANHOE EAST,9.772
5209,Victoria University,City,HEIDELBERG WEST,10.227
5210,Victoria University,City,MILL PARK,18.754
5211,Victoria University,City,BUNDOORA,16.095
5212,Victoria University,City,HEIDELBERG,11.37
5213,Victoria University,City,GREENSBOROUGH,17.575
5214,Victoria University,City,MONTMORENCY,17.966
5215,Victoria University,City,ELTHAM,19.946
5216,Victoria University,City,RESEARCH,22.917
5217,Victoria University,City,HURSTBRIDGE,28.219
5218,Victoria University,City,KEW,8.181
5219,Victoria University,City,BALWYN,10.42
5220,Victoria University,City,BULLEEN,11.546
5221,Victoria University,City,BULLEEN,11.546
5222,Victoria University,City,TEMPLESTOWE,14.582
5223,Victoria University,City,TEMPLESTOWE,14.582
5224,Victoria University,City,DONCASTER,14.456
5225,Victoria University,City,DONCASTER EAST,20.277
5226,Victoria University,City,DONVALE,59.601
5227,Victoria University,City,BURNLEY,3.885
5228,Victoria University,City,RICHMOND,3.068
5229,Victoria University,City,HAWTHORN,7.939
5230,Victoria University,City,CAMBERWELL,8.268
5231,Victoria University,City,BURWOOD,16.938
5232,Victoria University,City,CANTERBURY,9.592
5233,Victoria University,City,MONT ALBERT,12.377
5234,Victoria University,City,SURREY HILLS,11.73
5235,Victoria University,City,BOX HILL,13.632
5236,Victoria University,City,BLACKBURN,16.669
5237,Victoria University,City,FOREST HILL,17.869
5238,Victoria University,City,NUNAWADING,18.593
5239,Victoria University,City,MITCHAM,20.174
5240,Victoria University,City,VERMONT,20.353
5241,Victoria University,City,RINGWOOD,23.138
5242,Victoria University,City,CROYDON,27.91
5243,Victoria University,City,LILYDALE,34.444
5244,Victoria University,City,SOUTH YARRA,3.219
5245,Victoria University,City,TOORAK,5.42
5246,Victoria University,City,ARMADALE,6.609
5247,Victoria University,City,MALVERN,7.417
5248,Victoria University,City,MALVERN EAST,11.304
5249,Victoria University,City,GLEN IRIS,9.918
5250,Victoria University,City,ASHBURTON,11.302
5251,Victoria University,City,CHADSTONE,12.868
5252,Victoria University,City,MOUNT WAVERLEY,15.762
5253,Victoria University,City,GLEN WAVERLEY,18.942
5254,Victoria University,City,BURWOOD EAST,15.958
5255,Victoria University,City,WANTIRNA,23.485
5256,Victoria University,City,BAYSWATER,26.714
5257,Victoria University,City,BORONIA,27.802
5258,Victoria University,City,FERNTREE GULLY,29.984
5259,Victoria University,City,CAULFIELD,8.846
5260,Victoria University,City,CARNEGIE,11.433
5261,Victoria University,City,MURRUMBEENA,12.146
5262,Victoria University,City,HUGHESDALE,13.11
5263,Victoria University,City,OAKLEIGH,14.111
5264,Victoria University,City,CLAYTON,18.139
5265,Victoria University,City,MULGRAVE,13.458
5266,Victoria University,City,SPRINGVALE,23.479
5267,Victoria University,City,NOBLE PARK,24.934
5268,Victoria University,City,DANDENONG,28.922
5269,Victoria University,City,DANDENONG NORTH,26.818
5270,Victoria University,City,ROWVILLE,26.807
5271,Victoria University,City,SCORESBY,26.877
5272,Victoria University,City,PRAHRAN,4.346
5273,Victoria University,City,WINDSOR,4.886
5274,Victoria University,City,ST KILDA,5.642
5275,Victoria University,City,ELWOOD,7.994
